customer_id,age,gender,income,occupation,city,tenure_years,avg_balance,monthly_deposits,monthly_withdrawals,digital_txn_ratio,card_limit,utilization_ratio,delinquency_12m,loan_type,monthly_emi,overdue_flag,mf_investment,fd_amount,insurance_policy,shopping_spend,travel_spend,utility_spend,wallet_spend,total_spend_6m,has_credit_card,has_loan,has_investments
144,45,Male,800000,Salaried,Rodriguezburgh,4,3781.48,5,3,0.37,0.0,0.0,0.0,0,0.0,0.0,152394.0,0.0,0.0,49243,16857,12615,15129,93844,0,0,1
145,30,Female,500000,Student,Nicholsonhaven,3,127900.88,4,18,0.36,200000.0,0.94,0.0,0,0.0,0.0,271313.0,200000.0,1.0,30193,26965,22802,27331,107291,1,0,1
146,55,Male,500000,Salaried,Steventown,18,90534.32,4,1,1.0,300000.0,0.88,0.0,Home,17352.0,0.0,0.0,0.0,0.0,41420,48298,8401,22450,120569,1,1,0
147,59,Female,500000,Self-Employed,Lake Laura,5,57170.66,5,12,0.22,0.0,0.0,0.0,Personal,16125.0,0.0,296310.0,100000.0,0.0,39879,38155,13480,31800,123314,0,1,1
148,32,Female,500000,Self-Employed,North Jessicaside,13,30992.16,12,19,0.21,300000.0,0.33,0.0,Home,3709.0,0.0,0.0,0.0,0.0,51533,30981,18686,27083,128283,1,1,0
149,43,Female,800000,Retired,Amyton,9,6606.79,9,7,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34067,44977,19634,22608,121286,0,0,0
150,50,Male,1200000,Salaried,West Jessica,16,165477.66,10,14,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48480,48042,21236,29808,147566,0,0,0
151,45,Male,350000,Self-Employed,Nicholsonton,19,19285.08,8,17,0.52,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48179,36870,19853,33070,137972,0,0,0
152,56,Male,200000,Student,Aliciaview,9,106929.1,1,2,0.47,0.0,0.0,0.0,Personal,39486.0,0.0,0.0,0.0,0.0,45277,49900,16657,39151,150985,0,1,0
153,39,Male,200000,Retired,Rosschester,7,133731.53,11,12,0.92,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26470,17746,19638,15765,79619,0,0,0
154,48,Male,1800000,Salaried,West Matthewfurt,19,2000.0,10,13,0.92,100000.0,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,57410,21308,20902,24091,123711,1,0,0
155,36,Female,500000,Student,Harrisland,3,2000.0,4,5,0.62,0.0,0.0,0.0,Auto,23384.0,0.0,165336.0,50000.0,1.0,60193,43976,13588,33398,151155,0,1,1
156,32,Male,350000,Student,East Meghanbury,4,2000.0,12,12,0.86,300000.0,0.88,0.0,0,0.0,0.0,88598.0,50000.0,1.0,43468,28381,14159,30348,116356,1,0,1
157,43,Male,800000,Self-Employed,Branditown,7,83479.18,2,9,0.22,0.0,0.0,0.0,Personal,31028.0,0.0,0.0,0.0,0.0,62677,36654,17683,15242,132256,0,1,0
158,62,Male,1800000,Student,West Pamela,14,88003.98,10,9,0.61,50000.0,0.67,0.0,0,0.0,0.0,0.0,0.0,0.0,50640,16569,16820,16646,100675,1,0,0
159,51,Female,200000,Self-Employed,New Cheryl,3,50200.59,1,12,0.81,200000.0,0.27,0.0,0,0.0,0.0,0.0,0.0,0.0,39589,31908,16153,22711,110361,1,0,0
160,43,Male,500000,Self-Employed,Lake Heather,11,59376.58,3,19,0.81,200000.0,0.16,0.0,0,0.0,0.0,289122.0,0.0,1.0,51013,26965,17377,22200,117555,1,0,1
161,38,Male,1800000,Retired,North Toddfurt,9,109981.15,11,18,0.71,200000.0,0.78,0.0,0,0.0,0.0,0.0,0.0,0.0,35592,32453,24528,26544,119117,1,0,0
162,30,Male,800000,Self-Employed,Lake Jacqueline,17,155591.37,10,18,0.96,200000.0,0.64,1.0,0,0.0,0.0,15033.0,200000.0,0.0,46103,37804,17923,29441,131271,1,0,1
163,58,Female,200000,Retired,Sandrabury,13,69202.6,9,12,0.25,300000.0,0.87,0.0,Home,38564.0,0.0,0.0,0.0,0.0,42360,36559,17956,15778,112653,1,1,0
164,60,Male,200000,Student,Cherylborough,18,119139.59,4,7,0.35,50000.0,0.71,0.0,Personal,33478.0,0.0,0.0,0.0,0.0,39970,51683,18705,24042,134400,1,1,0
165,47,Male,800000,Salaried,Lake Anthony,5,113410.96,5,19,0.74,0.0,0.0,0.0,Home,14882.0,0.0,0.0,0.0,0.0,43882,25111,15633,25394,110020,0,1,0
166,49,Female,200000,Salaried,South Anthonyville,19,2000.0,8,12,0.65,100000.0,0.56,0.0,0,0.0,0.0,289933.0,0.0,0.0,51912,28374,13250,22257,115793,1,0,1
167,28,Female,350000,Self-Employed,North Calvinshire,1,63353.0,5,13,0.65,100000.0,0.44,0.0,Personal,13136.0,0.0,194714.0,0.0,0.0,43246,40750,18442,32177,134615,1,1,1
168,42,Male,800000,Retired,Rayside,7,4652.03,13,4,0.95,0.0,0.0,0.0,Personal,3746.0,0.0,0.0,0.0,0.0,38915,46684,18107,35136,138842,0,1,0
169,45,Female,500000,Student,South Samanthamouth,4,2000.0,9,11,0.33,0.0,0.0,0.0,Home,35576.0,0.0,0.0,0.0,0.0,45157,27374,15562,28519,116612,0,1,0
170,26,Male,800000,Self-Employed,West Aimeestad,19,14609.38,13,16,0.57,50000.0,0.26,0.0,Home,18079.0,0.0,131535.0,50000.0,1.0,64684,34789,13681,23031,136185,1,1,1
171,64,Male,500000,Self-Employed,Richardmouth,10,208580.42,14,16,0.24,0.0,0.0,0.0,Auto,31516.0,0.0,122453.0,50000.0,1.0,26869,30500,17143,12122,86634,0,1,1
172,46,Female,350000,Student,Autumnbury,3,51814.13,9,10,0.64,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39798,19592,14927,26319,100636,0,0,0
173,33,Female,500000,Salaried,Edwardview,8,43490.37,11,9,0.62,50000.0,0.65,0.0,Auto,17219.0,0.0,0.0,0.0,0.0,50874,29725,18136,23601,122336,1,1,0
174,61,Female,800000,Student,North Sydney,3,19527.93,6,16,0.39,200000.0,0.38,0.0,0,0.0,0.0,0.0,0.0,0.0,38982,31060,15840,16236,102118,1,0,0
175,33,Female,350000,Student,West Troystad,17,142850.82,2,6,0.97,200000.0,0.74,0.0,0,0.0,0.0,0.0,0.0,0.0,31882,23168,14525,25074,94649,1,0,0
176,45,Male,1200000,Salaried,South Mark,6,2000.0,1,14,0.56,0.0,0.0,0.0,Home,9324.0,0.0,0.0,0.0,0.0,49955,24937,14755,27003,116650,0,1,0
177,26,Female,800000,Self-Employed,Jonesside,13,77608.13,14,15,0.63,0.0,0.0,0.0,Home,27603.0,0.0,0.0,0.0,0.0,44775,27098,15725,22406,110004,0,1,0
178,52,Female,500000,Salaried,Port Brandonbury,15,36326.92,2,2,0.34,0.0,0.0,0.0,Personal,23161.0,0.0,0.0,0.0,0.0,47591,35663,12870,25147,121271,0,1,0
179,41,Male,200000,Retired,Sharpville,11,104087.85,8,19,0.61,300000.0,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,58934,11859,15562,23999,110354,1,0,0
180,57,Female,350000,Student,Mezachester,19,2000.0,13,19,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,55784,26924,15722,29062,127492,0,0,0
181,40,Female,200000,Salaried,Carrollchester,15,94091.22,6,12,0.76,300000.0,0.69,0.0,0,0.0,0.0,0.0,0.0,0.0,62267,36742,13009,33965,145983,1,0,0
182,61,Female,350000,Self-Employed,Hensonside,15,154471.84,13,12,0.27,0.0,0.0,0.0,Auto,13346.0,0.0,285756.0,50000.0,1.0,48842,43963,11247,15068,119120,0,1,1
183,51,Female,1800000,Salaried,Lynnside,3,32769.56,3,19,0.77,50000.0,0.84,0.0,0,0.0,0.0,239113.0,200000.0,1.0,29479,33787,14528,23439,101233,1,0,1
184,36,Female,800000,Salaried,Jesseport,11,92201.57,9,16,0.76,0.0,0.0,0.0,Home,32697.0,0.0,0.0,0.0,0.0,61351,26255,21647,23292,132545,0,1,0
185,32,Male,1800000,Student,North Katherineview,16,6429.24,8,16,0.97,200000.0,0.13,0.0,Personal,28871.0,0.0,208579.0,100000.0,0.0,54376,42427,17482,24528,138813,1,1,1
186,28,Female,350000,Salaried,Edwardshire,8,211798.76,5,10,0.88,0.0,0.0,0.0,Personal,14996.0,1.0,0.0,0.0,0.0,33126,23522,18882,19967,95497,0,1,0
187,48,Female,500000,Student,Nicolemouth,8,55328.36,13,6,0.2,0.0,0.0,0.0,Auto,21679.0,0.0,0.0,0.0,0.0,68882,26582,14995,20090,130549,0,1,0
188,48,Male,200000,Student,Davisfurt,9,139481.14,5,18,0.61,100000.0,0.53,0.0,0,0.0,0.0,190910.0,0.0,1.0,67084,42318,13705,30652,153759,1,0,1
189,56,Female,1800000,Retired,South Barry,17,25172.4,3,12,0.48,200000.0,0.74,0.0,0,0.0,0.0,0.0,0.0,0.0,36131,33933,14333,27734,112131,1,0,0
190,29,Female,350000,Retired,North Josephstad,13,2000.0,7,8,0.66,0.0,0.0,0.0,Auto,37315.0,0.0,0.0,0.0,0.0,37116,35548,16464,20791,109919,0,1,0
191,48,Female,350000,Self-Employed,Trevinoberg,13,44538.89,5,14,0.7,0.0,0.0,0.0,0,0.0,0.0,40245.0,0.0,1.0,31780,40817,17306,33923,123826,0,0,1
192,55,Male,800000,Retired,Schneiderfort,18,106403.6,10,15,0.54,200000.0,0.51,0.0,0,0.0,0.0,0.0,0.0,0.0,31976,34663,12383,20098,99120,1,0,0
193,25,Female,500000,Self-Employed,Jennafort,2,37567.34,11,5,0.2,100000.0,0.73,0.0,Auto,30338.0,0.0,0.0,0.0,0.0,47556,34682,14746,29513,126497,1,1,0
194,30,Female,1200000,Retired,Hancockport,18,131894.5,1,13,0.36,300000.0,0.56,0.0,0,0.0,0.0,35875.0,200000.0,0.0,46767,33627,14032,33377,127803,1,0,1
195,25,Male,200000,Student,North Justinton,1,39720.55,8,14,0.35,0.0,0.0,0.0,Personal,24541.0,0.0,180952.0,200000.0,1.0,37586,19834,14342,27767,99529,0,1,1
196,21,Female,500000,Self-Employed,Sarahport,15,88103.19,4,15,0.26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,57421,31034,16195,13776,118426,0,0,0
197,31,Female,500000,Student,Hannahborough,17,2000.0,12,14,0.41,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29717,42879,12187,25599,110382,0,0,0
198,33,Female,200000,Retired,Port Michael,9,97913.2,14,8,0.45,50000.0,0.38,0.0,0,0.0,0.0,0.0,0.0,0.0,63596,27825,17378,21069,129868,1,0,0
199,55,Female,200000,Self-Employed,Port Cristian,16,31473.32,8,17,0.76,0.0,0.0,0.0,Home,30799.0,0.0,92533.0,200000.0,1.0,33327,32851,11451,25514,103143,0,1,1
200,26,Female,800000,Self-Employed,Rothmouth,5,23477.05,7,13,0.96,300000.0,0.49,0.0,Personal,25901.0,0.0,0.0,0.0,0.0,37808,24573,14682,21101,98164,1,1,0
201,51,Male,800000,Student,West Rachelborough,3,102622.03,3,1,0.36,50000.0,0.37,0.0,0,0.0,0.0,0.0,0.0,0.0,48869,26849,16956,20271,112945,1,0,0
202,43,Female,800000,Salaried,New Jenniferbury,5,23238.21,13,13,0.92,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,56473,43865,19013,20672,140023,0,0,0
203,30,Male,800000,Student,East Yvetteville,17,129989.47,11,7,0.45,0.0,0.0,0.0,Auto,11061.0,0.0,92036.0,100000.0,1.0,50802,54469,16907,21460,143638,0,1,1
204,41,Male,500000,Self-Employed,Melissaport,14,42185.04,3,6,0.28,50000.0,0.25,0.0,Personal,36646.0,0.0,95376.0,200000.0,0.0,41780,47087,8302,21933,119102,1,1,1
205,21,Male,1800000,Salaried,Brownfurt,13,136501.8,6,1,0.83,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,57545,38666,18880,29134,144225,0,0,0
206,24,Male,350000,Self-Employed,Smithview,17,150587.36,7,15,0.51,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32472,17720,18593,26773,95558,0,0,0
207,60,Female,500000,Salaried,Martinborough,8,20117.84,8,15,0.45,100000.0,0.18,0.0,0,0.0,0.0,53210.0,0.0,1.0,45519,39900,16118,25838,127375,1,0,1
208,59,Female,800000,Retired,Carlhaven,2,78463.6,11,12,0.31,50000.0,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,39877,32366,18595,32795,123633,1,0,0
209,23,Male,500000,Retired,South Marco,12,85371.32,5,1,0.98,100000.0,0.46,0.0,Auto,21832.0,0.0,178721.0,0.0,0.0,53814,23114,16699,18438,112065,1,1,1
210,21,Female,500000,Retired,North Caitlinfurt,5,84032.21,4,1,0.34,50000.0,0.14,0.0,Personal,37821.0,0.0,0.0,0.0,0.0,48243,43781,15707,14393,122124,1,1,0
211,50,Male,1200000,Self-Employed,West Lindsay,17,36226.22,6,16,0.98,100000.0,0.24,0.0,0,0.0,0.0,205399.0,0.0,0.0,34981,32278,13148,21592,101999,1,0,1
212,43,Male,800000,Salaried,Chapmantown,14,2000.0,13,6,0.2,50000.0,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,20915,23079,18366,29967,92327,1,0,0
213,22,Female,800000,Self-Employed,New Lisaborough,7,126474.83,13,17,0.35,200000.0,0.77,0.0,0,0.0,0.0,0.0,0.0,0.0,71481,44154,12897,15473,144005,1,0,0
214,58,Male,500000,Retired,Courtneyhaven,2,90746.84,2,11,0.77,0.0,0.0,0.0,0,0.0,0.0,203616.0,50000.0,0.0,49265,31261,9929,20010,110465,0,0,1
215,58,Male,500000,Self-Employed,South Paige,18,12916.37,13,18,0.41,200000.0,0.8,1.0,Auto,33992.0,0.0,0.0,0.0,0.0,50000,42438,16529,26210,135177,1,1,0
216,50,Male,500000,Retired,South Rogerville,19,149811.55,5,13,0.56,200000.0,0.64,0.0,0,0.0,0.0,284329.0,200000.0,1.0,54622,28376,7787,23362,114147,1,0,1
217,54,Male,350000,Retired,Ralphview,6,10422.76,6,7,0.63,100000.0,0.75,0.0,0,0.0,0.0,192386.0,50000.0,1.0,53117,22978,17255,19196,112546,1,0,1
218,53,Female,800000,Retired,Haleyville,10,64672.97,8,9,0.62,0.0,0.0,0.0,Personal,39185.0,0.0,0.0,0.0,0.0,54288,35152,16529,29674,135643,0,1,0
219,37,Female,1200000,Retired,South Davidville,4,174948.84,9,7,0.28,50000.0,0.41,0.0,0,0.0,0.0,207435.0,200000.0,1.0,48521,56481,14717,28401,148120,1,0,1
220,30,Male,1200000,Retired,New Monica,10,2000.0,3,17,0.53,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38890,24406,16683,19020,98999,0,0,0
221,37,Female,350000,Student,South Katherine,5,11781.23,12,14,0.91,0.0,0.0,0.0,Home,37883.0,0.0,0.0,0.0,0.0,25432,37020,11446,25186,99084,0,1,0
222,54,Male,500000,Student,Port Taylor,2,95095.55,4,2,0.9,300000.0,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,59661,43491,20033,20550,143735,1,0,0
223,33,Female,350000,Self-Employed,West Nicolemouth,11,184675.03,14,11,0.68,200000.0,0.77,0.0,Personal,27871.0,0.0,64322.0,0.0,1.0,52369,35896,16092,31668,136025,1,1,1
224,31,Female,200000,Retired,Wrighttown,16,131590.01,4,6,0.85,100000.0,0.94,1.0,0,0.0,0.0,0.0,0.0,0.0,70482,40930,12436,22034,145882,1,0,0
225,51,Male,500000,Student,Lake Teresaton,16,106274.08,13,12,0.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,58060,32608,15974,27728,134370,0,0,0
226,28,Male,350000,Student,Westborough,4,102995.11,13,13,0.49,100000.0,0.21,0.0,Auto,7650.0,1.0,0.0,0.0,0.0,59223,32684,17907,24182,133996,1,1,0
227,45,Female,1200000,Student,South Kim,3,81211.27,10,4,0.82,200000.0,0.9,0.0,Auto,3792.0,0.0,0.0,0.0,0.0,61308,38653,18396,23923,142280,1,1,0
228,47,Male,800000,Self-Employed,Piercebury,18,89473.44,13,9,0.34,50000.0,0.52,0.0,Home,23881.0,1.0,0.0,0.0,0.0,44044,33108,15060,27346,119558,1,1,0
229,39,Male,800000,Self-Employed,New Stephanie,18,97434.06,8,11,0.43,300000.0,0.6,1.0,0,0.0,0.0,145239.0,100000.0,1.0,47080,36263,17155,24076,124574,1,0,1
230,48,Female,350000,Self-Employed,North Aaron,6,124372.71,5,10,0.59,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54399,41076,17060,29878,142413,0,0,0
231,21,Male,500000,Salaried,Duarteside,12,19376.0,12,16,0.56,0.0,0.0,0.0,Auto,34764.0,0.0,101730.0,50000.0,0.0,50159,40483,16191,28042,134875,0,1,1
232,46,Female,1200000,Retired,Vargasland,17,42268.63,14,4,0.36,300000.0,0.21,0.0,0,0.0,0.0,0.0,0.0,0.0,53113,40985,13532,19936,127566,1,0,0
233,34,Female,350000,Retired,Laurenhaven,9,27130.69,12,5,0.44,0.0,0.0,0.0,Home,8155.0,0.0,0.0,0.0,0.0,57117,50784,20309,18872,147082,0,1,0
234,46,Female,800000,Salaried,Lake Christopherbury,15,8357.47,12,18,0.81,300000.0,0.78,0.0,0,0.0,0.0,0.0,0.0,0.0,27047,33976,15979,24590,101592,1,0,0
235,50,Male,350000,Retired,Jefferymouth,16,64127.25,1,17,0.58,200000.0,0.24,0.0,Home,12221.0,0.0,163198.0,50000.0,0.0,48075,47443,15505,30796,141819,1,1,1
236,37,Female,350000,Salaried,Sharonside,1,101945.6,7,2,0.81,100000.0,0.95,0.0,Personal,13480.0,0.0,156662.0,50000.0,1.0,33236,46638,15227,29164,124265,1,1,1
237,28,Female,800000,Retired,Stewartland,15,203853.21,3,3,0.79,50000.0,0.25,0.0,Personal,5122.0,0.0,115734.0,100000.0,0.0,55400,50370,20533,20828,147131,1,1,1
238,42,Male,350000,Student,New Danielshire,14,89485.69,8,13,0.79,200000.0,0.73,0.0,Auto,14169.0,0.0,0.0,0.0,0.0,55265,43644,16798,28235,143942,1,1,0
239,44,Female,800000,Retired,Clintonfurt,14,182684.11,9,17,0.62,200000.0,0.15,0.0,Auto,5129.0,0.0,0.0,0.0,0.0,66302,39633,14651,25066,145652,1,1,0
240,27,Female,800000,Self-Employed,North Victor,14,228395.96,3,15,0.53,50000.0,0.69,0.0,0,0.0,0.0,0.0,0.0,0.0,43785,35043,14785,31884,125497,1,0,0
241,63,Female,500000,Self-Employed,New Tiffany,13,123119.16,10,8,0.56,50000.0,0.11,0.0,0,0.0,0.0,0.0,0.0,0.0,45682,28532,16165,23910,114289,1,0,0
242,38,Female,500000,Retired,Howardton,3,105562.79,6,15,0.26,0.0,0.0,0.0,0,0.0,0.0,211650.0,100000.0,0.0,42200,45186,19360,17714,124460,0,0,1
243,35,Female,200000,Salaried,South Nancyfort,5,7057.57,9,15,0.46,200000.0,0.73,0.0,Personal,17349.0,0.0,228595.0,50000.0,0.0,63465,41915,17084,20118,142582,1,1,1
244,48,Female,200000,Student,Everettton,17,77472.3,5,1,0.66,0.0,0.0,0.0,Auto,17033.0,0.0,227285.0,100000.0,0.0,38911,32967,21486,17346,110710,0,1,1
245,59,Female,200000,Self-Employed,New Cynthia,12,67000.9,6,12,0.81,0.0,0.0,0.0,Auto,6917.0,1.0,0.0,0.0,0.0,33136,33228,18817,26786,111967,0,1,0
246,45,Female,1200000,Self-Employed,Amberton,4,129632.91,13,15,0.72,100000.0,0.28,0.0,0,0.0,0.0,0.0,0.0,0.0,27836,38124,11236,21353,98549,1,0,0
247,30,Male,800000,Retired,South Emilychester,13,94053.21,2,2,0.84,100000.0,0.6,0.0,0,0.0,0.0,255299.0,100000.0,0.0,34226,28502,13800,24954,101482,1,0,1
248,38,Male,200000,Salaried,West Michael,15,82381.12,9,7,0.54,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,57463,19820,19888,20316,117487,0,0,0
249,42,Female,500000,Self-Employed,East Amanda,8,2000.0,13,1,0.63,50000.0,0.14,1.0,0,0.0,0.0,0.0,0.0,0.0,42749,32101,14768,23377,112995,1,0,0
250,60,Female,500000,Self-Employed,New Jeremy,19,67935.91,13,14,0.85,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23016,21763,9805,21710,76294,0,0,0
251,62,Male,350000,Student,East Monica,6,118448.98,11,15,0.91,50000.0,0.48,0.0,0,0.0,0.0,53591.0,50000.0,1.0,47609,44448,17501,29022,138580,1,0,1
252,46,Female,500000,Student,Deleonhaven,13,84791.06,10,13,0.53,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44694,30812,22072,26454,124032,0,0,0
253,26,Male,500000,Retired,South Andreatown,1,206399.63,1,2,0.44,100000.0,0.8,0.0,Auto,28257.0,0.0,287390.0,50000.0,1.0,33014,37159,19100,33856,123129,1,1,1
254,42,Female,350000,Student,Lake Nicoletown,6,190178.25,7,1,0.77,300000.0,0.75,0.0,Home,29645.0,0.0,0.0,0.0,0.0,61402,37209,16293,30090,144994,1,1,0
255,24,Female,1200000,Student,North Marymouth,9,42802.66,3,12,0.6,200000.0,0.3,0.0,0,0.0,0.0,208013.0,0.0,1.0,46937,43808,15012,25810,131567,1,0,1
256,23,Female,500000,Student,Laurafurt,8,44862.69,2,2,0.55,50000.0,0.76,0.0,0,0.0,0.0,0.0,0.0,0.0,38165,23209,13998,28028,103400,1,0,0
257,57,Male,1800000,Retired,Port Rick,6,137380.1,10,16,0.96,200000.0,0.55,0.0,Home,24767.0,0.0,38957.0,0.0,1.0,27023,35547,15523,31114,109207,1,1,1
258,22,Male,500000,Salaried,Dianaland,11,76960.48,2,3,0.98,50000.0,0.15,0.0,Auto,39003.0,0.0,31150.0,50000.0,0.0,64134,32563,15869,20223,132789,1,1,1
259,24,Female,200000,Self-Employed,East Holly,17,74447.01,3,10,0.61,50000.0,0.17,0.0,0,0.0,0.0,0.0,0.0,0.0,39829,26316,15802,16557,98504,1,0,0
260,50,Male,350000,Salaried,Rileyborough,19,81799.38,7,2,0.23,0.0,0.0,0.0,0,0.0,0.0,291869.0,100000.0,0.0,35458,29029,13317,20947,98751,0,0,1
261,22,Male,500000,Self-Employed,Shawntown,8,79930.84,3,17,0.63,0.0,0.0,0.0,Home,8180.0,0.0,0.0,0.0,0.0,55558,30286,16271,16933,119048,0,1,0
262,46,Male,350000,Salaried,Aaronmouth,12,2543.91,5,13,0.85,0.0,0.0,0.0,Auto,27362.0,0.0,0.0,0.0,0.0,43720,22830,18249,24533,109332,0,1,0
263,25,Male,350000,Self-Employed,Keithmouth,4,103158.21,6,18,0.67,300000.0,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,64834,33693,16418,20432,135377,1,0,0
264,39,Male,350000,Retired,New Mark,17,9401.3,4,5,0.68,100000.0,0.83,0.0,0,0.0,0.0,180590.0,50000.0,1.0,62603,19555,19700,20907,122765,1,0,1
265,32,Male,200000,Self-Employed,South Mary,14,53482.66,1,12,0.21,0.0,0.0,0.0,Personal,5577.0,0.0,0.0,0.0,0.0,38672,46248,15063,26959,126942,0,1,0
266,58,Female,500000,Student,West Robertview,11,81324.89,12,10,0.2,300000.0,0.67,1.0,Home,18641.0,0.0,224986.0,0.0,1.0,44067,53517,18741,29228,145553,1,1,1
267,56,Female,350000,Self-Employed,South Thomasburgh,3,44150.54,8,12,0.66,200000.0,0.61,0.0,Auto,19440.0,0.0,217459.0,50000.0,1.0,36783,41387,19708,26915,124793,1,1,1
268,53,Male,350000,Self-Employed,West Peterville,10,69840.4,12,9,0.86,50000.0,0.48,0.0,Auto,23464.0,0.0,0.0,0.0,0.0,58965,31594,11819,26067,128445,1,1,0
269,25,Female,200000,Salaried,Lake Valeriehaven,12,12774.92,6,12,0.6,0.0,0.0,0.0,Auto,19606.0,1.0,0.0,0.0,0.0,38834,31233,9959,19330,99356,0,1,0
270,22,Male,350000,Student,South Jessicatown,2,34708.03,11,15,0.74,0.0,0.0,0.0,0,0.0,0.0,229171.0,50000.0,1.0,35122,24333,20193,19583,99231,0,0,1
271,40,Female,350000,Retired,Terriport,5,115224.11,12,2,0.73,50000.0,0.53,0.0,0,0.0,0.0,0.0,0.0,0.0,42635,51248,14293,29395,137571,1,0,0
272,29,Male,800000,Salaried,East Jennifer,11,7004.97,5,3,0.91,300000.0,0.47,1.0,0,0.0,0.0,0.0,0.0,0.0,47525,39374,17630,25250,129779,1,0,0
273,35,Male,500000,Salaried,Williamberg,3,85346.05,13,5,0.92,200000.0,0.52,0.0,0,0.0,0.0,0.0,0.0,0.0,23328,30894,17403,24999,96624,1,0,0
274,50,Female,200000,Salaried,Kellyshire,5,152569.67,4,17,0.75,0.0,0.0,0.0,Personal,17847.0,0.0,0.0,0.0,0.0,46788,40577,14045,22725,124135,0,1,0
275,64,Male,500000,Student,Port Robert,11,143619.68,14,12,0.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,67818,37349,17339,22184,144690,0,0,0
276,29,Female,350000,Student,South Nataliebury,3,136347.01,3,17,0.37,100000.0,0.58,0.0,0,0.0,0.0,115111.0,50000.0,1.0,62753,33755,17232,25491,139231,1,0,1
277,55,Male,1200000,Student,South Anthony,8,2000.0,13,8,0.85,50000.0,0.84,0.0,Personal,19095.0,0.0,57313.0,200000.0,1.0,41291,31444,15282,25025,113042,1,1,1
278,31,Male,800000,Retired,East Samantha,14,26072.01,8,8,0.43,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37535,39195,24490,15601,116821,0,0,0
279,50,Female,800000,Salaried,New Andreashire,5,2000.0,11,8,0.54,100000.0,0.71,0.0,Auto,9898.0,0.0,228007.0,0.0,1.0,62074,28653,22601,22064,135392,1,1,1
280,25,Female,350000,Student,Francesville,14,18007.62,12,3,0.54,0.0,0.0,0.0,Home,15682.0,0.0,129168.0,0.0,1.0,64313,37337,16849,19679,138178,0,1,1
281,46,Female,1200000,Self-Employed,Port Peterside,13,42003.64,3,12,0.6,50000.0,0.86,0.0,0,0.0,0.0,0.0,0.0,0.0,47053,25425,18649,17094,108221,1,0,0
282,62,Female,350000,Self-Employed,North Gloria,8,74194.39,4,4,0.28,50000.0,0.18,1.0,Auto,14104.0,0.0,0.0,0.0,0.0,53633,29538,15739,20822,119732,1,1,0
283,28,Female,500000,Retired,Bondview,14,5330.81,6,17,0.34,300000.0,0.48,0.0,Personal,14929.0,0.0,177681.0,100000.0,1.0,48001,44538,19481,22007,134027,1,1,1
284,52,Female,500000,Retired,New Alec,6,106989.63,11,10,0.37,0.0,0.0,0.0,Personal,24690.0,0.0,0.0,0.0,0.0,49438,35773,17805,27249,130265,0,1,0
285,53,Female,800000,Student,Lake Kristi,15,166014.8,6,16,0.79,0.0,0.0,0.0,Home,27834.0,0.0,12094.0,200000.0,0.0,37187,41778,9193,20650,108808,0,1,1
286,53,Male,350000,Salaried,Tylerport,1,38735.33,14,11,0.84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42285,45439,17059,29576,134359,0,0,0
287,22,Female,500000,Retired,Martinmouth,8,57967.76,14,9,0.34,0.0,0.0,0.0,Auto,17840.0,0.0,0.0,0.0,0.0,59541,31884,20355,38030,149810,0,1,0
288,60,Male,500000,Retired,Katherinehaven,19,97253.83,5,7,0.59,50000.0,0.21,0.0,0,0.0,0.0,0.0,0.0,0.0,64583,19465,13020,21982,119050,1,0,0
289,26,Female,1200000,Student,Lisaville,7,82480.29,6,16,0.98,0.0,0.0,0.0,Home,19945.0,0.0,0.0,0.0,0.0,48354,34177,19840,16983,119354,0,1,0
