customer_id,age,gender,income,occupation,city,tenure_years
2295,26,Female,350000,Student,Kimberlyside,17
2296,39,Female,200000,Retired,Hodgesville,7
2297,29,Male,350000,Self-Employed,Port Austinshire,5
2298,23,Male,350000,Retired,East Kellyland,4
2299,25,Male,1800000,Student,North Amandafort,18
2300,32,Male,200000,Student,Hillshire,2
2301,57,Male,350000,Student,Robertfurt,16
2302,44,Male,350000,Self-Employed,West Edward,4
2303,31,Male,800000,Retired,Lake Courtney,14
2304,49,Female,350000,Salaried,Port Charlesfurt,15
2305,51,Male,350000,Retired,Lake Bryanmouth,11
2306,36,Female,1200000,Retired,Richardland,19
2307,22,Male,350000,Self-Employed,Lesliechester,2
2308,58,Female,1200000,Salaried,North Shaun,8
2309,46,Female,1800000,Salaried,Lake Markville,14
2310,45,Female,200000,Student,South Timothy,3
2311,46,Male,1200000,Retired,South Leslieton,6
2312,43,Female,200000,Self-Employed,North Timothy,1
2313,41,Male,800000,Retired,South John,6
2314,64,Male,500000,Retired,East Aimee,13
2315,37,Female,1200000,Self-Employed,Salazarton,8
2316,23,Male,800000,Self-Employed,Owensshire,12
2317,22,Male,350000,Student,West Christopher,5
2318,29,Female,1200000,Student,Johnstonstad,5
2319,55,Male,500000,Salaried,Frankborough,2
2320,44,Female,1800000,Retired,Diazside,7
2321,50,Female,350000,Student,Jenningsville,19
2322,48,Male,500000,Student,Amberburgh,11
2323,43,Female,350000,Salaried,Stephaniechester,8
2324,61,Female,200000,Self-Employed,North Pamela,2
2325,59,Female,500000,Retired,Lake Colleenburgh,5
2326,41,Male,500000,Retired,West Christopher,6
2327,40,Male,800000,Self-Employed,Kristieport,2
2328,52,Male,350000,Student,Stevensbury,9
2329,23,Male,500000,Salaried,Lake Timothyside,19
2330,25,Male,1200000,Salaried,Robertfort,12
2331,45,Male,200000,Self-Employed,Port Patricia,3
2332,32,Female,800000,Salaried,New Jacquelinestad,2
2333,42,Female,350000,Salaried,Rhondaborough,15
2334,23,Female,500000,Retired,Emilyshire,5
2335,44,Female,800000,Salaried,Rachaelhaven,1
2336,28,Female,500000,Self-Employed,Nelsonborough,16
2337,32,Male,350000,Self-Employed,South Christopherhaven,10
2338,59,Female,1800000,Retired,West Nicholaston,16
2339,64,Male,200000,Salaried,North Alexanderbury,18
2340,43,Female,200000,Salaried,Williamsfort,13
2341,52,Female,800000,Self-Employed,New Lisa,4
2342,25,Male,350000,Student,South Timothy,9
2343,30,Male,1200000,Student,Chelseaport,17
2344,38,Male,1200000,Retired,New Joel,5
2345,36,Male,500000,Salaried,Leeview,18
2346,49,Female,800000,Student,South Leslie,14
2347,35,Female,500000,Salaried,Beanhaven,17
2348,43,Male,500000,Student,Lake Angelaville,17
2349,34,Female,500000,Self-Employed,Lake Beth,19
2350,59,Female,350000,Salaried,East Matthewview,18
2351,43,Female,350000,Retired,Phillipschester,1
2352,59,Male,500000,Self-Employed,Olsonberg,9
2353,53,Male,1200000,Retired,Michellechester,17
2354,39,Male,350000,Salaried,Solisstad,3
2355,57,Male,500000,Student,North Michael,4
2356,30,Female,350000,Retired,Leeberg,11
2357,47,Female,800000,Self-Employed,South Lisamouth,17
2358,36,Male,800000,Student,Browningport,3
2359,36,Female,500000,Student,West Williamton,12
2360,55,Female,500000,Self-Employed,West Dominique,18
2361,63,Female,350000,Salaried,North Danielside,17
2362,52,Female,350000,Retired,Christopherview,2
2363,29,Male,800000,Student,Juliechester,6
2364,23,Male,500000,Self-Employed,South Valerie,7
2365,53,Female,800000,Retired,Tonyaview,5
2366,26,Male,1200000,Salaried,Amychester,15
2367,35,Female,500000,Self-Employed,Port Natalie,14
2368,27,Female,350000,Self-Employed,Victorbury,10
2369,52,Male,350000,Retired,South Hannah,8
2370,56,Female,200000,Student,Boydborough,16
2371,44,Female,1200000,Self-Employed,Rodriguezton,18
2372,38,Male,1200000,Self-Employed,Tonyville,9
2373,55,Male,1800000,Self-Employed,Lopezmouth,10
2374,42,Female,200000,Self-Employed,South Michaelmouth,3
2375,63,Female,1800000,Self-Employed,Priceland,17
2376,59,Male,500000,Student,Christinaside,19
2377,32,Male,500000,Salaried,West Jenniferberg,11
2378,57,Male,350000,Student,Waltersmouth,18
2379,63,Male,200000,Salaried,Ramosside,2
2380,40,Female,200000,Retired,South Carl,4
2381,42,Female,1200000,Student,West Colton,19
2382,31,Female,500000,Student,West Matthew,2
2383,28,Male,1200000,Self-Employed,Port Charlesborough,5
2384,38,Male,350000,Self-Employed,West Deborahside,18
2385,34,Male,500000,Salaried,West Victoriaberg,3
2386,29,Female,1200000,Self-Employed,South Nicole,12
2387,32,Male,350000,Self-Employed,Danielsshire,7
2388,34,Male,500000,Student,Lake Ronald,11
2389,59,Male,350000,Retired,West Lisa,10
2390,63,Male,1800000,Retired,Huntmouth,16
2391,42,Female,500000,Self-Employed,Peckberg,12
2392,52,Female,350000,Retired,Waltersfurt,13
2393,25,Female,350000,Self-Employed,Charlesport,14
2394,28,Male,500000,Self-Employed,East Robert,19
2395,55,Male,200000,Salaried,Port Meganville,18
2396,53,Female,500000,Salaried,Greeneland,17
2397,37,Female,800000,Retired,South Erikton,2
2398,26,Male,500000,Self-Employed,Kellyview,3
2399,32,Male,350000,Salaried,Port Debramouth,13
2400,22,Male,350000,Retired,West Christopher,17
2401,52,Female,200000,Student,Cortezchester,14
2402,64,Female,350000,Self-Employed,North Amanda,14
2403,26,Female,350000,Retired,Codystad,6
2404,47,Male,200000,Retired,Deleonshire,5
2405,44,Female,350000,Retired,Shaneside,8
2406,35,Male,800000,Salaried,North Heather,1
2407,38,Female,800000,Retired,Lake Tammiestad,11
2408,48,Male,500000,Self-Employed,East Chase,7
2409,43,Female,1200000,Salaried,Michaelmouth,11
2410,42,Female,350000,Salaried,East Ann,10
2411,48,Male,500000,Student,West Amberberg,14
2412,38,Female,800000,Retired,Ronaldbury,8
2413,62,Female,1200000,Student,Port Lisabury,8
2414,24,Female,350000,Self-Employed,Stanleyberg,5
2415,53,Female,800000,Student,Riverastad,8
2416,59,Male,500000,Self-Employed,Jasminestad,5
2417,54,Female,350000,Retired,Coxberg,8
2418,48,Male,800000,Salaried,Port Marystad,7
2419,48,Male,200000,Self-Employed,North Ryanhaven,18
2420,58,Female,1800000,Retired,North Markside,18
2421,64,Female,350000,Retired,Lake Theresa,7
2422,58,Male,1200000,Self-Employed,New Peter,3
2423,64,Female,350000,Self-Employed,Patriciachester,10
2424,40,Female,350000,Salaried,Lopezbury,11
2425,60,Female,1200000,Student,West Stevemouth,7
2426,43,Male,1200000,Salaried,South Brittanychester,14
2427,54,Male,500000,Salaried,Nguyenfurt,9
2428,38,Female,350000,Student,Lake Elizabeth,13
2429,62,Male,200000,Retired,Erictown,14
2430,64,Male,500000,Retired,Owensbury,7
2431,35,Female,350000,Salaried,Jeffersonstad,8
2432,30,Male,500000,Student,North Brittanychester,19
2433,39,Male,500000,Self-Employed,New Jasonfurt,15
2434,34,Male,350000,Self-Employed,East Erika,10
2435,39,Male,1200000,Retired,Castrochester,3
2436,57,Female,1800000,Student,Thomastown,11
2437,22,Female,200000,Student,Port Jasonfort,6
2438,63,Male,350000,Salaried,Port Roy,12
2439,49,Male,1200000,Self-Employed,South Joshuahaven,2
2440,29,Male,800000,Student,North Sarahside,1
2441,30,Male,500000,Retired,Lake Bruce,8
2442,57,Female,500000,Retired,Lake Cynthiachester,1
2443,26,Male,350000,Retired,Reneeport,8
2444,39,Male,500000,Self-Employed,East Janet,1
2445,63,Female,350000,Retired,Randolphland,8
2446,52,Female,1200000,Retired,East Richardfort,8
2447,62,Male,500000,Salaried,Andersonbury,3
2448,27,Male,800000,Student,Rogerland,18
2449,45,Male,350000,Salaried,Port Rebecca,14
2450,44,Male,350000,Self-Employed,Johnstonstad,11
2451,28,Male,200000,Student,Port Michaelside,3
2452,58,Male,500000,Self-Employed,North Michaelville,5
2453,47,Male,200000,Student,Hermanview,2
2454,52,Female,500000,Salaried,West Rhondabury,17
2455,53,Male,500000,Salaried,South Deborahville,16
2456,49,Female,350000,Self-Employed,Port Amandachester,17
2457,49,Male,500000,Student,North Donaldfurt,5
2458,30,Male,800000,Retired,Rhodesville,19
2459,33,Female,500000,Salaried,Nancymouth,15
2460,28,Male,350000,Student,Courtneyshire,17
2461,61,Female,500000,Student,Robinsonfort,12
2462,30,Female,200000,Salaried,West Michelleshire,17
2463,45,Female,800000,Salaried,Lake Jason,4
2464,59,Female,500000,Retired,Madisonview,14
2465,59,Male,200000,Salaried,Stevenville,1
2466,24,Female,1200000,Student,South Tammyfurt,12
2467,55,Female,500000,Self-Employed,Flowersfort,6
2468,63,Male,800000,Salaried,North Angelamouth,16
2469,27,Male,350000,Salaried,Jessehaven,11
2470,53,Female,350000,Student,Simonshire,7
2471,32,Female,200000,Student,North Maryberg,7
2472,62,Female,500000,Student,Coreyborough,8
2473,29,Male,500000,Retired,North Jonathan,13
2474,33,Female,800000,Retired,South Markport,4
2475,45,Male,500000,Self-Employed,Chelseamouth,17
2476,22,Female,500000,Self-Employed,Smithfort,18
2477,48,Male,800000,Salaried,North Amanda,15
2478,51,Male,500000,Retired,Perezmouth,1
2479,40,Male,1200000,Self-Employed,Taylorport,5
2480,29,Female,350000,Retired,West Laurenburgh,16
2481,34,Male,350000,Student,Andrewville,13
2482,41,Female,500000,Self-Employed,Reedmouth,5
2483,63,Male,200000,Self-Employed,Aliciaton,13
2484,48,Female,800000,Student,Lake Sarah,19
2485,55,Male,1200000,Student,Lake Alexisfort,7
2486,58,Female,500000,Student,Jacksonmouth,13
2487,59,Male,350000,Salaried,Jackborough,18
2488,42,Female,200000,Student,Port Melissa,17
2489,47,Female,500000,Salaried,East Ruthmouth,17
2490,62,Male,500000,Self-Employed,Lake Garyborough,14
2491,47,Female,350000,Student,East Jill,10
2492,49,Female,500000,Retired,East Laurie,16
2493,37,Male,800000,Self-Employed,Smithmouth,8
2494,58,Female,500000,Self-Employed,North John,9
2495,56,Female,200000,Student,Johnsonborough,12
2496,32,Female,350000,Retired,North Crystalchester,15
2497,29,Male,350000,Student,West Jill,16
2498,32,Female,800000,Salaried,Ashleefort,7
2499,38,Male,800000,Student,Allenchester,6
2500,64,Female,500000,Salaried,West Ernest,3
2501,54,Male,350000,Student,Emilyfort,5
2502,38,Male,350000,Student,West Gina,11
2503,30,Female,1200000,Self-Employed,South Ashley,12
2504,48,Female,500000,Self-Employed,South Rhonda,5
2505,43,Male,200000,Student,Garciaside,16
2506,42,Female,200000,Salaried,Thomasborough,19
2507,34,Female,500000,Retired,Bethanyburgh,18
2508,54,Male,1800000,Retired,Mistyland,8
2509,53,Male,200000,Student,East Rickystad,12
2510,54,Female,200000,Student,Benjaminberg,17
2511,43,Male,1200000,Student,Youngland,7
2512,45,Male,800000,Salaried,Scottberg,6
2513,40,Female,350000,Salaried,New Staceyton,12
2514,64,Male,1200000,Salaried,Elizabethbury,10
2515,55,Female,800000,Salaried,Manuelton,18
2516,64,Female,350000,Self-Employed,South Patrickshire,17
2517,56,Male,800000,Student,Hardyberg,10
2518,31,Female,500000,Student,Mariaberg,9
2519,54,Female,800000,Self-Employed,East Devonmouth,17
2520,60,Male,500000,Self-Employed,Chrischester,12
2521,41,Male,800000,Salaried,Thomasburgh,3
2522,38,Female,350000,Retired,Millerborough,19
2523,26,Male,200000,Salaried,North Judithmouth,16
2524,38,Female,500000,Salaried,South Joseburgh,11
2525,59,Male,350000,Student,Crystalton,17
2526,32,Female,200000,Salaried,New Wesley,7
2527,21,Male,350000,Student,East Michaelport,5
2528,44,Male,500000,Student,New Michael,7
2529,62,Male,800000,Student,Quinnburgh,7
2530,53,Male,1800000,Self-Employed,Esparzaborough,11
2531,29,Female,200000,Student,Piercefurt,4
2532,56,Female,500000,Retired,Bergerview,13
2533,43,Male,350000,Student,Garzastad,5
2534,59,Male,350000,Self-Employed,Jonesberg,1
2535,32,Female,200000,Salaried,New Kristyland,11
2536,51,Male,1200000,Salaried,Karentown,13
2537,51,Male,800000,Student,Patriciahaven,15
2538,31,Female,800000,Student,Bruceburgh,4
2539,31,Male,500000,Student,South Sherimouth,16
2540,59,Male,200000,Self-Employed,Margaretburgh,17
2541,41,Male,200000,Student,Brianborough,19
2542,27,Female,350000,Retired,Ashleyville,13
2543,57,Male,500000,Self-Employed,Kennethhaven,11
2544,44,Male,350000,Retired,South Michaelfurt,7
2545,59,Male,1200000,Salaried,Port Andrea,11
2546,49,Female,200000,Salaried,Wrightmouth,2
2547,39,Male,500000,Retired,West Sarahbury,6
2548,57,Female,350000,Self-Employed,Stephanieside,7
2549,29,Female,200000,Student,Lake Kennethhaven,1
2550,26,Female,200000,Student,Anthonyport,11
2551,53,Male,350000,Salaried,Jillborough,5
2552,40,Female,350000,Self-Employed,Bethanyside,3
2553,38,Male,200000,Retired,Lake Crystalfurt,17
2554,49,Male,350000,Retired,North Rebeccaton,17
2555,42,Female,500000,Retired,Lake Susan,2
2556,42,Female,350000,Self-Employed,West Brittany,4
2557,26,Male,800000,Self-Employed,Debraview,13
2558,57,Female,350000,Student,Kanemouth,7
2559,40,Female,500000,Self-Employed,South Cynthiaborough,4
2560,37,Female,200000,Student,South Stephanie,16
2561,36,Female,200000,Retired,Flowersview,8
2562,44,Male,500000,Salaried,Johnchester,19
2563,53,Female,1200000,Salaried,New Brad,10
2564,38,Female,500000,Retired,Stephanieland,17
2565,47,Female,800000,Self-Employed,Port Matthewmouth,5
2566,46,Female,350000,Student,Lindseymouth,14
2567,44,Male,800000,Salaried,Port Kara,19
2568,50,Female,350000,Salaried,Crystalhaven,14
2569,32,Female,350000,Salaried,North Maryfurt,11
2570,37,Female,500000,Retired,New Kaylachester,11
2571,54,Female,200000,Retired,Smithberg,11
2572,26,Male,1200000,Self-Employed,Jamieton,12
2573,63,Male,350000,Retired,West Christineport,13
2574,57,Female,200000,Salaried,North Aaronfurt,6
2575,42,Female,800000,Self-Employed,Amandaberg,15
2576,46,Female,350000,Retired,Angieside,16
2577,58,Female,500000,Self-Employed,Richardland,3
2578,62,Male,800000,Salaried,North Robert,14
2579,56,Female,350000,Salaried,South Codyside,6
2580,31,Female,350000,Student,East Christopher,18
2581,59,Male,500000,Retired,Turnermouth,4
2582,51,Male,800000,Student,New Maryside,18
2583,61,Female,500000,Salaried,New Danielle,9
2584,51,Male,500000,Retired,Hendersonport,9
2585,30,Female,500000,Retired,North Michelleton,6
2586,35,Male,800000,Salaried,Benjaminshire,6
2587,23,Male,200000,Self-Employed,Joshuaburgh,11
2588,35,Male,350000,Self-Employed,Adkinschester,10
2589,58,Male,800000,Retired,Garrettshire,18
2590,27,Female,350000,Retired,Christensenberg,18
2591,61,Female,350000,Self-Employed,Robynside,8
2592,40,Male,500000,Student,Fowlerville,7
2593,58,Female,200000,Student,Peggyside,5
2594,31,Female,500000,Student,Blakeport,1
2595,39,Male,350000,Salaried,North Margaretville,4
2596,32,Female,800000,Self-Employed,Martinezmouth,18
2597,21,Female,200000,Salaried,Parkerland,1
2598,44,Female,800000,Salaried,Markton,5
2599,31,Male,200000,Student,East Maureen,13
2600,36,Male,500000,Student,Teresafort,2
2601,36,Male,350000,Self-Employed,Ashleystad,1
2602,31,Female,1200000,Retired,Port Edwinshire,11
2603,49,Female,800000,Retired,North Renee,7
2604,62,Female,350000,Retired,Aliciaborough,11
2605,23,Female,200000,Self-Employed,Mcintoshstad,10
2606,34,Male,500000,Retired,Christophermouth,10
2607,50,Male,350000,Self-Employed,Pierceberg,10
2608,52,Female,800000,Student,Youngview,1
2609,62,Female,350000,Self-Employed,Philipmouth,7
2610,27,Female,350000,Self-Employed,New Michael,9
2611,42,Male,500000,Salaried,Port Jason,17
2612,21,Male,1200000,Salaried,North Kennethmouth,19
2613,56,Male,350000,Retired,Belindaton,13
2614,24,Female,500000,Self-Employed,New Charles,18
2615,32,Male,200000,Self-Employed,Sandrabury,7
2616,29,Female,350000,Retired,New Seth,16
2617,27,Female,500000,Self-Employed,Feliciaton,16
2618,21,Female,1200000,Retired,South Jonathon,7
2619,39,Female,800000,Retired,North Adam,17
2620,46,Female,800000,Self-Employed,Ewingmouth,8
2621,53,Male,1200000,Retired,Mejiaside,15
2622,40,Male,200000,Retired,East Jasonhaven,11
2623,30,Male,350000,Student,Mcintoshchester,4
2624,57,Female,500000,Student,East Heatherstad,13
2625,38,Male,1200000,Salaried,East Lisa,2
2626,53,Female,800000,Student,Dodsonfort,9
2627,48,Male,500000,Retired,South Courtney,7
2628,30,Male,1800000,Self-Employed,East Logan,9
2629,35,Female,1800000,Retired,West Sean,5
2630,61,Male,200000,Salaried,North Christina,9
2631,43,Male,200000,Retired,Port Joelborough,12
2632,45,Male,350000,Student,Woodsfurt,6
2633,54,Male,1800000,Student,Arielland,17
2634,53,Male,350000,Retired,Princeside,6
2635,57,Female,350000,Retired,Campbellfurt,9
2636,49,Female,500000,Retired,Port Thomas,4
2637,56,Female,500000,Student,Christopherland,8
2638,46,Female,350000,Self-Employed,South Rayfurt,4
2639,36,Male,350000,Student,New Jeremybury,16
2640,60,Female,350000,Salaried,Terranceburgh,5
2641,49,Female,350000,Self-Employed,Taylorberg,10
2642,62,Male,200000,Student,North Lisaville,1
2643,59,Male,500000,Student,Glenntown,15
2644,24,Female,350000,Salaried,Elliottville,10
2645,43,Male,1200000,Salaried,Robertside,14
2646,53,Female,500000,Student,Jenniferberg,10
2647,40,Male,350000,Student,Chavezbury,1
2648,25,Female,500000,Student,Dawnview,17
2649,48,Male,1800000,Salaried,New Maryland,16
2650,63,Male,200000,Self-Employed,Gatesmouth,2
2651,33,Female,500000,Student,Lake Patriciahaven,10
2652,52,Male,500000,Student,Hollyhaven,17
2653,29,Male,500000,Retired,Lake Manuelmouth,13
2654,25,Male,200000,Salaried,Lake John,17
2655,31,Female,800000,Salaried,Garyberg,9
2656,22,Male,200000,Self-Employed,Jessicaport,4
2657,56,Female,1200000,Retired,West Bethshire,3
2658,29,Female,800000,Self-Employed,Cantumouth,12
2659,30,Female,1200000,Self-Employed,Stevenport,10
2660,50,Male,800000,Student,New Sarah,18
2661,22,Male,200000,Student,Lake Lisamouth,10
2662,36,Male,800000,Salaried,West Diane,8
2663,33,Male,350000,Retired,Terryport,12
2664,28,Female,1200000,Retired,Lake Kaylee,5
2665,39,Female,350000,Retired,Andersonberg,11
2666,63,Male,1800000,Retired,Cainchester,18
2667,30,Female,800000,Retired,Jadeshire,9
2668,51,Female,500000,Self-Employed,Smithville,4
2669,26,Female,200000,Salaried,Nelsonshire,15
2670,59,Female,1200000,Retired,Port Codyview,19
2671,26,Female,350000,Student,West Carl,11
2672,36,Male,350000,Salaried,Robertstad,8
2673,31,Female,500000,Retired,Jasonmouth,19
2674,51,Female,200000,Student,Washingtonton,9
2675,56,Female,350000,Student,Brownport,13
2676,45,Male,350000,Student,New Christopherchester,16
2677,29,Female,1800000,Retired,East Jessicaside,3
2678,61,Male,200000,Self-Employed,Lake Debrafurt,2
2679,28,Female,350000,Self-Employed,South Kimberlyville,16
2680,22,Female,350000,Salaried,Hannahview,8
2681,48,Male,200000,Salaried,Patriciastad,1
2682,61,Male,200000,Retired,New Reginaldborough,4
2683,55,Male,1200000,Salaried,Samanthaland,15
2684,31,Female,1200000,Student,South Collin,12
2685,37,Male,200000,Student,West Andrewchester,2
2686,31,Female,500000,Self-Employed,East Hunterport,3
2687,49,Male,1200000,Salaried,East Sandra,15
2688,34,Male,500000,Salaried,North Ashleyshire,8
2689,62,Male,800000,Salaried,Lake Matthew,18
2690,50,Male,500000,Salaried,Ryanberg,19
2691,28,Male,200000,Retired,North Angelaville,3
2692,23,Male,800000,Salaried,Port Mariotown,17
2693,56,Male,800000,Student,Kellyville,19
2694,29,Female,500000,Retired,Juanhaven,12
2695,57,Male,200000,Retired,Richardmouth,3
2696,31,Female,800000,Retired,Lake Madisonport,4
2697,47,Female,500000,Student,Collinston,6
2698,50,Male,1200000,Salaried,New Jacob,16
2699,47,Female,350000,Salaried,Lewisbury,4
2700,31,Female,200000,Retired,East Sarah,9
2701,24,Female,500000,Salaried,Josechester,13
2702,46,Female,350000,Student,West Mikeside,13
2703,59,Male,500000,Retired,Phyllisland,19
2704,44,Male,1200000,Retired,Nicholsfort,13
2705,33,Male,350000,Retired,Rodriguezport,2
2706,30,Male,800000,Retired,West Caitlin,13
2707,29,Male,1200000,Self-Employed,Johnsonshire,16
2708,40,Female,200000,Self-Employed,New Melvin,1
2709,37,Male,1200000,Retired,Smithbury,13
2710,36,Female,800000,Salaried,West Saratown,11
2711,28,Male,200000,Salaried,Laurenfurt,12
2712,40,Male,350000,Student,West Laurenstad,16
2713,63,Female,500000,Salaried,Morrismouth,1
2714,50,Female,1800000,Self-Employed,Salazarborough,15
2715,38,Male,350000,Salaried,Lake Jennifer,14
2716,50,Female,350000,Student,West Sarastad,15
2717,27,Male,200000,Student,Bonillahaven,10
2718,58,Female,500000,Salaried,Lake Ryanmouth,12
2719,31,Female,350000,Retired,West Taylor,19
2720,22,Female,500000,Retired,East Jasonmouth,1
2721,28,Male,350000,Self-Employed,East Williammouth,9
2722,54,Male,500000,Retired,Jasonland,5
2723,45,Female,800000,Salaried,Kirbyport,16
2724,35,Female,350000,Student,Mckaymouth,3
2725,58,Female,350000,Retired,East Laurenborough,4
2726,38,Male,500000,Salaried,New Colinfurt,18
2727,23,Female,800000,Student,Port Christopherton,7
2728,21,Male,200000,Retired,Samuelfurt,11
2729,25,Female,800000,Self-Employed,South Aaron,15
2730,55,Male,800000,Salaried,West Andreaport,12
2731,50,Female,350000,Self-Employed,South Nicholasfurt,3
2732,29,Female,800000,Retired,West Kyle,7
2733,46,Male,350000,Student,Lake Brandonfort,16
2734,29,Female,1200000,Salaried,Jasonville,19
2735,37,Female,500000,Self-Employed,Port James,1
2736,38,Male,1800000,Salaried,Caitlinburgh,9
2737,33,Male,500000,Salaried,Port Georgeport,13
2738,35,Male,200000,Retired,Cynthiafort,14
2739,24,Female,350000,Salaried,South Cory,4
2740,61,Female,350000,Retired,Henryborough,9
2741,64,Female,1200000,Salaried,Williamport,18
2742,50,Male,500000,Student,Port Christopherburgh,5
2743,40,Male,350000,Student,Johnsonmouth,11
2744,29,Male,350000,Retired,South Spencerland,3
2745,52,Male,200000,Self-Employed,East Christopher,1
2746,37,Female,500000,Self-Employed,Morrisfurt,8
2747,25,Male,500000,Salaried,Hughesbury,3
2748,39,Male,500000,Self-Employed,Staceymouth,18
2749,36,Female,800000,Salaried,Campbellton,14
2750,21,Female,500000,Salaried,Smithburgh,16
2751,35,Male,500000,Self-Employed,North Curtis,12
2752,36,Male,800000,Self-Employed,Thomasview,15
2753,35,Male,200000,Student,Campbellhaven,2
2754,22,Male,350000,Retired,Lake Amy,3
2755,43,Male,350000,Salaried,Hartmanburgh,4
2756,34,Male,200000,Salaried,Whitakerton,10
2757,49,Female,350000,Self-Employed,Phillipsborough,1
2758,46,Male,800000,Self-Employed,Robbinsfort,15
2759,33,Female,500000,Student,East Amandabury,19
2760,44,Female,500000,Student,Adamshaven,11
2761,42,Male,350000,Self-Employed,Lake Ronald,9
2762,47,Female,200000,Self-Employed,Johnstonburgh,1
2763,37,Male,200000,Self-Employed,Mccoychester,10
2764,57,Female,800000,Salaried,Raybury,18
2765,58,Male,350000,Student,North Julie,6
2766,60,Male,350000,Retired,North Williamport,14
2767,64,Male,1800000,Student,Josephmouth,15
2768,51,Male,500000,Retired,Brandyfurt,9
2769,30,Male,500000,Salaried,Dorothyfort,7
2770,48,Male,800000,Salaried,Victorfort,3
2771,63,Female,350000,Self-Employed,Bryanshire,5
2772,32,Male,800000,Retired,Jameston,9
2773,59,Male,800000,Salaried,Reginaldton,13
2774,60,Male,500000,Self-Employed,Tylerhaven,19
2775,46,Male,500000,Student,Port Crystal,16
2776,42,Female,350000,Retired,New Deanborough,18
2777,63,Male,800000,Self-Employed,Port Larry,18
2778,46,Male,500000,Student,East Laurie,7
2779,43,Female,500000,Retired,Jessicahaven,10
2780,63,Male,1200000,Self-Employed,Garcialand,9
2781,51,Male,800000,Self-Employed,Lindafurt,13
2782,23,Female,800000,Salaried,Saraburgh,2
2783,52,Female,500000,Student,Cannonmouth,15
2784,52,Female,350000,Salaried,North Joshuamouth,13
2785,41,Male,500000,Self-Employed,Castilloville,19
2786,53,Male,350000,Salaried,Port Deborahfurt,2
2787,35,Female,800000,Self-Employed,Michaelchester,11
2788,35,Female,800000,Self-Employed,East Shawn,9
2789,57,Female,800000,Salaried,Castilloview,6
2790,46,Male,1200000,Salaried,North Barbara,19
2791,29,Male,500000,Retired,Port Sandra,6
2792,34,Female,350000,Self-Employed,Port Keith,13
2793,63,Male,1200000,Salaried,Wagnerland,19
2794,41,Male,800000,Student,Lake Kimberly,19
2795,44,Female,500000,Self-Employed,North Nancymouth,14
2796,38,Female,350000,Student,Albertton,10
2797,49,Female,350000,Retired,Shellymouth,12
2798,49,Male,500000,Salaried,Josephshire,3
2799,22,Male,350000,Self-Employed,Morrisview,17
2800,26,Male,500000,Salaried,Garciabury,3
2801,47,Female,500000,Salaried,East Rachaelland,1
2802,59,Male,1200000,Self-Employed,Lake Danielbury,4
2803,61,Female,350000,Student,Vincentmouth,15
2804,28,Female,350000,Self-Employed,South Anthonyfurt,19
2805,46,Female,1200000,Self-Employed,Port Derek,6
2806,34,Male,1200000,Student,Port Robert,19
2807,50,Male,500000,Salaried,New Meganburgh,7
2808,39,Male,350000,Retired,South Suzannechester,7
2809,44,Male,1200000,Retired,Adamville,16
2810,60,Male,1200000,Salaried,South Kennethview,9
2811,56,Female,200000,Retired,Laurenburgh,5
2812,37,Male,1200000,Retired,North Stevenmouth,15
2813,35,Male,350000,Self-Employed,Juantown,11
2814,46,Female,1200000,Self-Employed,Shieldschester,9
2815,62,Female,200000,Student,Andersonton,14
2816,38,Male,500000,Retired,Jamesview,1
2817,49,Male,800000,Student,Port Samuel,10
2818,29,Female,1200000,Self-Employed,North Samantha,3
2819,34,Female,800000,Self-Employed,Amyshire,15
2820,22,Male,800000,Salaried,Johnsonmouth,16
2821,27,Female,500000,Self-Employed,South Stevenhaven,5
2822,58,Male,200000,Retired,Lake Angela,7
2823,35,Female,350000,Retired,South Sharon,4
2824,49,Male,500000,Student,West Adam,11
2825,42,Male,500000,Student,Torresberg,17
2826,56,Male,1800000,Self-Employed,West Markport,16
2827,41,Male,500000,Salaried,Mariomouth,11
2828,31,Female,350000,Retired,East Michaelbury,6
2829,33,Male,350000,Retired,Walkerside,5
2830,47,Female,350000,Student,East Paula,14
2831,25,Male,200000,Retired,Port Ricky,2
2832,27,Male,200000,Self-Employed,Howardbury,10
2833,37,Female,350000,Retired,Barrettville,13
2834,21,Male,1800000,Self-Employed,East Scottshire,1
2835,58,Male,200000,Retired,Lake Rebeccaville,13
2836,48,Male,500000,Salaried,Brianside,9
2837,50,Female,1200000,Salaried,Port Erinland,16
2838,28,Female,1200000,Retired,East Pattyville,1
2839,32,Female,800000,Salaried,West Elijahton,6
2840,45,Female,200000,Retired,New Lauren,1
2841,52,Male,500000,Salaried,West Michaelfort,3
2842,39,Male,500000,Retired,Denisechester,18
2843,22,Male,800000,Self-Employed,Curtisview,17
2844,56,Female,350000,Student,Davidsonland,17
2845,32,Male,200000,Salaried,Floresstad,18
2846,23,Male,800000,Retired,Port Kaylaport,18
2847,24,Female,500000,Self-Employed,Lake Brandontown,5
2848,62,Female,500000,Salaried,Karenshire,16
2849,31,Female,350000,Retired,Harmonfurt,6
2850,44,Male,1800000,Retired,East April,16
2851,50,Male,200000,Student,West Ronaldshire,9
2852,42,Female,350000,Salaried,Grossburgh,15
2853,50,Male,800000,Retired,Susanview,10
2854,51,Female,350000,Salaried,Lake Jessica,14
2855,51,Female,350000,Retired,Snyderberg,9
